,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.positiveProportion,0.08940092165898618,0.07033639143730887,0.05955056179775281,0.057001239157372985,0.0504774897680764,0.04422032583397983,0.03875968992248062,0.03601895734597156,0.035306334371754934,0.031818181818181815,0.021810971579643092,0.02109090909090909,0.020618556701030927,0.02153316106804479,0.022408963585434174,0.014084507042253521,0.012883435582822086,0.011976047904191617,0.012893982808022923,0.014615384615384615,0.012468827930174564,0.01136978884677856,0.010501750291715286,0.011214953271028037,0.012591119946984758,0.010150044130626656,0.009026128266033254,0.00815494393476045,0.008676789587852495,0.009809578765147143
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.negativeProportion,0.9105990783410138,0.9296636085626911,0.9404494382022472,0.942998760842627,0.9495225102319236,0.9557796741660202,0.9612403100775194,0.9639810426540284,0.9646936656282451,0.9681818181818181,0.9781890284203569,0.978909090909091,0.979381443298969,0.9784668389319552,0.9775910364145658,0.9859154929577465,0.9871165644171779,0.9880239520958084,0.9871060171919771,0.9853846153846154,0.9875311720698254,0.9886302111532215,0.9894982497082847,0.9887850467289719,0.9874088800530152,0.9898499558693733,0.9909738717339668,0.9918450560652395,0.9913232104121475,0.9901904212348529
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0.07309387488299252,0.05513490449397936,0.044920983475245785,0.042030759903578074,0.035784670633313434,0.0336591603683815,0.028412101804748062,0.0256116243335308,0.0245704848942108,0.02124189897017045,0.015061604763921016,0.01416787997159091,0.013513309439432991,0.013981309047965119,0.014407716211484595,0.009136361135563383,0.007992385208972393,0.007113702282934132,0.007658950237285099,0.008824181189903847,0.00808221146352868,0.00705337730948836,0.006237978139585765,0.006661616530373832,0.0075958636203611665,0.006447855182590468,0.005443002152612826,0.004670775993883792,0.004969665130151844,0.005723850890796306
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.10797458068566387,0.08817116273652523,0.07717609619826413,0.07530047429686292,0.0689105649274173,0.05691208702543154,0.051523962686228206,0.04910645326731894,0.048992307510455205,0.04565705386075106,0.030494160472519412,0.030153914018110788,0.03006701125312097,0.03162225662481159,0.03316028712510395,0.02072261756574604,0.019627537171533503,0.01886203331861667,0.020300742206737443,0.022730944706843444,0.01834932170306655,0.017324710963672087,0.016544942955987456,0.017668700886663988,0.019593351956943235,0.015190974653871946,0.014057661405368543,0.013206034746860267,0.014050440260748542,0.015660580361570434
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.8920254193143362,0.9118288372634751,0.922823903801736,0.9246995257031372,0.9310894350725827,0.9430879129745684,0.9484760373137718,0.950893546732681,0.951007692489545,0.954342946139249,0.9695058395274806,0.9698460859818891,0.9699329887468788,0.9683777433751883,0.966839712874896,0.9792773824342541,0.9803724628284665,0.9811379666813833,0.9796992577932626,0.9772690552931567,0.9816506782969334,0.982675289036328,0.9834550570440126,0.9823312991133359,0.9804066480430568,0.984809025346128,0.9859423385946315,0.9867939652531399,0.9859495597392516,0.9843394196384296
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.9269061251170074,0.9448650955060207,0.9550790165247542,0.9579692400964219,0.9642153293666866,0.9663408396316185,0.9715878981952519,0.9743883756664691,0.9754295151057892,0.9787581010298294,0.984938395236079,0.985832120028409,0.986486690560567,0.9860186909520348,0.9855922837885154,0.9908636388644366,0.9920076147910275,0.9928862977170659,0.9923410497627148,0.9911758188100963,0.9919177885364712,0.9929466226905115,0.9937620218604142,0.993338383469626,0.9924041363796388,0.9935521448174094,0.9945569978473872,0.9953292240061162,0.9950303348698484,0.9942761491092038
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,-0.0019048228294619206,-0.0023554952375997714,-0.0027884020829990995,-0.0032171438351432328,-0.003688445325338833,-0.002561253734917482,-0.00303439997790661,-0.003482630832703865,-0.003877427956129139,-0.0043297863721625356,-0.0030316457422410376,-0.003532632137780336,-0.004010308764859321,-0.004419668359958589,-0.004905027022956261,-0.003232389158388269,-0.0037384740694408874,-0.004221799881299584,-0.004647670230652143,-0.005129133307576725,-0.003325673771621165,-0.0038277483409645554,-0.0043039423326699045,-0.004730956086254297,-0.0052136022279496985,-0.00336598098930668,-0.0038634732546290965,-0.004337484581192413,-0.004769604789550634,-0.005244819595994208
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,-0.001715863104867663,-0.002126466035722868,-0.0025167926934069086,-0.002900293051062806,-0.0033153531855618537,-0.0023780488045392185,-0.002812560470535114,-0.00322056083257118,-0.0035816841010458066,-0.003989184088584098,-0.002860486860875751,-0.003325607998422199,-0.003765730412145938,-0.004144567770606835,-0.004589368305931757,-0.0030765550655806355,-0.0035511355551801228,-0.004001974637308782,-0.004400701499018427,-0.004847699578721794,-0.003180338701158094,-0.0036543278914966033,-0.0041020692072330734,-0.004504824572707657,-0.004957259758985116,-0.0032314794225275336,-0.0037044755185990947,-0.004153180445709205,-0.004563144782489617,-0.005011295998479139
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeCount,1085,981,890,807,733,1289,1161,1055,963,880,1513,1375,1261,1161,1071,1775,1630,1503,1396,1300,2005,1847,1714,1605,1509,2266,2105,1962,1844,1733
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,0.003391265869140625,0.003749847412109375,0.004138946533203125,0.004558563232421875,0.005016326904296875,0.002857208251953125,0.003170013427734375,0.003490447998046875,0.003826141357421875,0.004184722900390625,0.002437591552734375,0.002681732177734375,0.002918243408203125,0.003170013427734375,0.003437042236328125,0.002079010009765625,0.002262115478515625,0.002452850341796875,0.002635955810546875,0.002834320068359375,0.001834869384765625,0.001995086669921875,0.002147674560546875,0.002292633056640625,0.002445220947265625,0.001628875732421875,0.001750946044921875,0.001880645751953125,0.001995086669921875,0.002124786376953125
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0.9966087341308594,0.9962501525878906,0.9958610534667969,0.9954414367675781,0.9949836730957031,0.9971427917480469,0.9968299865722656,0.9965095520019531,0.9961738586425781,0.9958152770996094,0.9975624084472656,0.9973182678222656,0.9970817565917969,0.9968299865722656,0.9965629577636719,0.9979209899902344,0.9977378845214844,0.9975471496582031,0.9973640441894531,0.9971656799316406,0.9981651306152344,0.9980049133300781,0.9978523254394531,0.9977073669433594,0.9975547790527344,0.9983711242675781,0.9982490539550781,0.9981193542480469,0.9980049133300781,0.9978752136230469
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.meanCI_95.upperLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.mean,8.7778801843318,11.2375127420999,13.646067415730338,16.48574969021066,19.922237380627553,13.359968968192408,16.004306632213606,18.503317535545023,21.309449636552436,24.686363636363634,18.468605419695972,22.03054545454549,25.582870737509943,28.96468561584844,33.60224089635853,22.846197183098607,27.866871165644184,32.19693945442446,36.98065902578793,42.0969230769231,26.70124688279303,32.155928532755794,36.94749124854143,42.64049844236759,48.372432074221386,31.063106796116532,36.78337292161518,42.35117227319065,48.12201735357911,53.885747259088255
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.stdDev,15.358972434626724,19.185657364320697,23.05252747016266,26.977418783496418,32.01840675211017,18.99339895136582,22.82529182626525,25.332021765828852,29.31384025981356,34.30233371437206,24.809789078080303,30.213032039423272,36.31658187459156,40.36631354310869,45.85002527156988,29.318480304931132,39.32296981680801,44.811617123710285,50.58634321911616,54.99973957312763,33.51500428787922,43.59688711207157,50.51367934009795,57.197712227331934,62.48704212186273,38.5222505338596,47.24305739956186,55.1408425325389,61.227777795623616,66.69680535142744
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.firstQuartile,1,1,2,2,3,3,3,4,4,5,4,5,6,7,8,6,7,8,9,10,7,8,9,10,12,8,9,10,12,13
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.median,4,5,6,7,9,7,9,10,11,13,10,12,14,16,18,13,15,17,19,22,15,17,20,23,27,17,20,24,27,32
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.thirdQuartile,10,12,14.25,18,22,15,18,21,24,27,22,24,27,31,38,26,31,39,44,50,33,41,48,57,65,42,50,59,67,73
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.max,138,173,173,193,199,174,174,174,229,230,222,405,409,410,432,385,405,409,410,432,398,470,684,714,714,414,470,684,714,714
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.range,137,172,172,192,198,173,173,173,228,229,221,404,408,409,431,384,404,408,409,431,397,469,683,713,713,413,469,683,713,713
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.positiveCount,1085,981,890,807,733,1289,1161,1055,963,880,1513,1375,1261,1161,1071,1775,1630,1503,1396,1300,2005,1847,1714,1605,1509,2266,2105,1962,1844,1733
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.positiveProportionCI_95.lowerLimit,0.9966087341308594,0.9962501525878906,0.9958610534667969,0.9954414367675781,0.9949836730957031,0.9971427917480469,0.9968299865722656,0.9965095520019531,0.9961738586425781,0.9958152770996094,0.9975624084472656,0.9973182678222656,0.9970817565917969,0.9968299865722656,0.9965629577636719,0.9979209899902344,0.9977378845214844,0.9975471496582031,0.9973640441894531,0.9971656799316406,0.9981651306152344,0.9980049133300781,0.9978523254394531,0.9977073669433594,0.9975547790527344,0.9983711242675781,0.9982490539550781,0.9981193542480469,0.9980049133300781,0.9978752136230469
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.negativeProportionCI_95.upperLimit,0.003391265869140625,0.003749847412109375,0.004138946533203125,0.004558563232421875,0.005016326904296875,0.002857208251953125,0.003170013427734375,0.003490447998046875,0.003826141357421875,0.004184722900390625,0.002437591552734375,0.002681732177734375,0.002918243408203125,0.003170013427734375,0.003437042236328125,0.002079010009765625,0.002262115478515625,0.002452850341796875,0.002635955810546875,0.002834320068359375,0.001834869384765625,0.001995086669921875,0.002147674560546875,0.002292633056640625,0.002445220947265625,0.001628875732421875,0.001750946044921875,0.001880645751953125,0.001995086669921875,0.002124786376953125
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.meanCI_95.lowerLimit,7.863970323614263,10.036912983144083,12.131531361932804,14.624435459570178,17.6042887798202,12.323079882151088,14.691332105675576,16.97469698439305,19.45798404768889,22.41995402646864,17.218462460004716,20.433567086172275,23.578382583906592,26.642702536036886,30.85623847835516,21.482247503955815,25.95785951413113,29.93142312046469,34.32699065240907,39.10710317623516,25.234219696155407,30.167645965785734,34.556050276854506,39.84217950597673,45.219595797400935,29.476980482787056,34.76515519177689,39.911227662433994,45.32738868191826,50.74551462527202
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.meanCI_95.upperLimit,9.691790045049336,12.438112501055718,15.16060346952787,18.34706392085114,22.240185981434905,14.396858054233729,17.317281158751637,20.031938086696996,23.160915225415984,26.952773246258626,19.71874837938723,23.627523822918704,27.587358891113293,31.28666869565999,36.3482433143619,24.2101468622414,29.77588281715724,34.462455788384226,39.634327399166786,45.08674297761104,28.16827406943065,34.14421109972585,39.33893222022836,45.43881737875844,51.52526835104184,32.64923310944601,38.80159065145347,44.7911168839473,50.91664602523996,57.02597989290449
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.mean,526.6728110599073,674.250764525994,818.7640449438198,989.1449814126394,1195.3342428376543,801.5981380915438,960.2583979328168,1110.199052132702,1278.5669781931465,1481.1818181818192,1108.1163251817577,1321.8327272727258,1534.972244250594,1737.8811369509046,2016.1344537815144,1370.771830985917,1672.0122699386523,1931.8163672654691,2218.839541547276,2525.815384615385,1602.0748129675817,1929.3557119653478,2216.8494749124857,2558.429906542058,2902.3459244532796,1863.7864077669913,2207.0023752969123,2541.07033639144,2887.3210412147473,3233.144835545295
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.stdDev,921.5383460776037,1151.1394418592417,1383.1516482097597,1618.6451270097855,1921.1044051266094,1139.6039370819497,1369.5175095759155,1519.9213059497306,1758.8304155888134,2058.1400228623233,1488.5873446848186,1812.7819223653973,2178.9949124754944,2421.9788125865216,2751.0015162941922,1759.1088182958679,2359.3781890084806,2688.697027422617,3035.1805931469703,3299.984374387657,2010.9002572727543,2615.813226724295,3030.8207604058753,3431.862733639916,3749.222527311764,2311.335032031576,2834.5834439737123,3308.450551952334,3673.666667737416,4001.8083210856466
